publication_id,title,issue_number,publication_date,scope_item_id,scope_id,scope_name,industry_age,batman_era,publication_type,continuity_type,batman_role,new_or_reprint_content,owned,ownership_status,ordered,edition_status,facsimile_exists,facsimile_owned,shopping_status,shopping_priority,gap_priority,gap_reason,source,confidence,notes
PUB-DET-0421,Detective Comics,421,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0422,Detective Comics,422,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0423,Detective Comics,423,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0424,Detective Comics,424,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0425,Detective Comics,425,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0426,Detective Comics,426,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0427,Detective Comics,427,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0428,Detective Comics,428,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED FACSIMILE,Yes,Yes,FACSIMILE SUFFICIENT,,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0429,Detective Comics,429,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0430,Detective Comics,430,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0431,Detective Comics,431,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0432,Detective Comics,432,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0433,Detective Comics,433,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0434,Detective Comics,434,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0435,Detective Comics,435,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0436,Detective Comics,436,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0437,Detective Comics,437,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0438,Detective Comics,438,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0439,Detective Comics,439,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0440,Detective Comics,440,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0441,Detective Comics,441,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0442,Detective Comics,442,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0443,Detective Comics,443,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0444,Detective Comics,444,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0445,Detective Comics,445,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0446,Detective Comics,446,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0447,Detective Comics,447,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0448,Detective Comics,448,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0449,Detective Comics,449,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0450,Detective Comics,450,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0451,Detective Comics,451,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0452,Detective Comics,452,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0453,Detective Comics,453,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0454,Detective Comics,454,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0455,Detective Comics,455,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,HIGH,Fills a small gap between owned issues.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0456,Detective Comics,456,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,Yes,OWNED,No,OWNED - EDITION UNCLASSIFIED,No,No,OWNED,,OWNED,Already owned.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0457,Detective Comics,457,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Adjacent to an owned run.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0458,Detective Comics,458,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0459,Detective Comics,459,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0460,Detective Comics,460,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0461,Detective Comics,461,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
PUB-DET-0462,Detective Comics,462,,bronze_age_batman_core,core_batman_detective,Core Batman and Detective Comics,Bronze Age,Bronze Age Batman,Original Issue,main continuity,lead,new story,No,MISSING,No,,No,No,,,MEDIUM,Missing from a configured physical run target.,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review,Range follows Library researched Batman-specific Bronze convention.
